Site,ID_particle,IR_ID_bis,Flood,Sampling_event,1650.29,1650.77,1651.25,1651.73,1652.21,1652.7,1653.18,1653.66,1654.14,1654.62,1655.11,1655.59,1656.07,1656.55,1657.04,1657.52,1658,1658.48,1658.96,1659.45,1659.93,1660.41,1660.89,1661.86,1662.34,1662.82,1663.3,1663.79,1664.27,1664.75,1665.23,1665.71,1666.2,1666.68,1667.16,1667.64,1668.12,1668.61,1669.09,1669.57,1670.05,1670.54,1671.02,1671.5,1671.98,1672.46,1672.94,1673.43,1673.91,1674.39,1674.87,1675.36,1675.84,1676.32,1676.8,1677.28,1677.77,1678.25,1678.73,1679.21,1679.69,1680.18,1680.66,1681.14,1681.62,1682.11,1682.59,1683.07,1683.55,1684.03,1684.52,1685,1685.48,1685.96,1686.44,1686.93,1687.41,1687.89,1688.37,1688.86,1689.34,1689.82,1690.3,1690.78,1691.27,1691.75,1692.23,1692.71,1693.19,1693.68,1694.16,1694.64,1695.12,1695.61,1696.09,1696.57,1697.05,1697.53,1698.02,1698.5,1698.98,1699.46,1699.94,1700.43,1700.91,1701.39,1701.87,1702.35,1702.84,1703.32,1703.8,1704.28,1704.77,1705.25,1705.73,1706.21,1706.69,1707.18,1707.66,1708.14,1708.62,1709.1,1709.59,1710.07,1710.55,1711.03,1712,1712.48,1712.96,1713.44,1713.92,1714.41,1714.89,1715.37,1715.85,1716.34,1716.82,1717.3,1717.78,1718.26,1718.75,1719.23,1719.71,1720.19,1720.67,1721.16,1721.64,1722.12,1722.6,1723.09,1723.57,1724.05,1724.53,1725.01,1725.5,1725.98,1726.46,1726.94,1727.42,1727.91,1728.39,1728.87,1729.35,1729.84,1730.32,1730.8,1731.28,1731.76,1732.25,1732.73,1733.21,1733.69,1734.17,1734.66,1735.14,1735.62,1736.1,1736.59,1737.07,1737.55,1738.03,1738.51,1738.99,1739.48,1739.96,1740.44,1740.92,1741.41,1741.89,1742.37,1742.85,1743.33,1743.82,1744.3,1744.78,1745.26,1745.74,1746.23,1746.71,1747.19,1747.67,1748.16,1748.64,1749.12,1749.6,1750.08,1750.57,1751.05,1751.53,1752.01,1752.49,1752.98,1753.46,1753.94,1754.42,1754.9,1755.39,1755.87,1756.35,1756.83,1757.32,1757.8,1758.28,1758.76,1759.24,1759.73,1760.21,1760.69,1761.17,1761.65,1762.14,1762.62,1763.1,1763.58,1764.07,1764.55,1765.03,1765.51,1765.99,1766.48,1766.96,1767.44,1767.92,1768.4,1768.89,1769.37,1769.85,1770.33,1770.82,1771.3,1771.78,1772.26,1772.74,1773.23,1773.71,1774.19,1774.67,1775.15,1775.64,1776.12,1776.6,1777.08,1778.05,1778.53,1779.01,1779.49,1779.97,1780.46,1780.94,1781.42,1781.9,1782.39,1782.87,1783.35,1783.83,1784.31,1784.8,1785.28,1785.76,1786.24,1786.72,1787.21,1787.69,1788.17,1788.65,1789.13,1789.62,1790.1,1790.58,1791.06,1791.55,1792.03,1792.51,1792.99,1793.47,1793.96,1794.44,1794.92,1795.4,1795.88,1796.37,1796.85,1797.33,1797.81,1798.3,1798.78,1799.26,1799.74,1800.22,1800.71,1801.19,1801.67,1802.15,1802.63,1803.12,1803.6,1804.08,1804.56,1805.05,1805.53,1806.01,1806.49,1806.97,1807.46,1807.94,1808.42,1808.9,1809.38,1809.87,1810.35,1810.83,1811.31,1811.8,1812.28,1812.76,1813.24,1813.72,1814.2,1814.69,1815.17,1815.65,1816.13,1816.62,1817.1,1817.58,1818.06,1819.03,1819.51,1819.99,1820.47,1820.95,1821.44,1821.92,1822.4,1822.88,1823.37,1823.85,1824.33,1824.81,1825.29,1825.78,1826.26,1826.74,1827.22,1827.7,1828.19,1828.67,1829.15,1829.63,1830.12,1830.6,1831.08,1831.56,1832.04,1832.53,1833.01,1833.49,1833.97,1834.45,1834.94,1835.42,1835.9,1836.38,1836.87,1837.35,1837.83,1838.31,1838.79,1839.28,1839.76,1840.24,1840.72,1841.2,1841.69,1842.17,1842.65,1843.13,1843.62,1844.1,1844.58,1845.06,1845.54,1846.03,1846.51,1846.99,1847.47,1847.95,1848.44,1848.92,1849.4,1849.88,1850.36,1850.85,1851.33,1851.81,1852.29,1852.78,1853.26,1853.74,1854.22,1854.7,1855.18,1855.67,1856.15,1856.63,1857.11,1857.6,1858.08,1858.56,1859.04,1859.52,1860.01,1860.49,1860.97,1861.45,1861.93,1862.42,1862.9,1863.38,1863.86,1864.35,1864.83,1865.31,1865.79,1866.27,1866.76,1867.24,1867.72,1868.2,1868.68,1869.17,1869.65,1870.13,1870.61,1871.1,1871.58,1872.06,1872.54,1873.02,1873.51,1873.99,1874.47,1874.95,1875.43,1875.92,1876.4,1876.88,1877.36,1877.85,1878.33,1878.81,1879.29,1879.77,1880.26,1880.74,1881.22,1881.7,1882.18,1882.67,1883.15,1883.63,1884.11,1885.08,1885.56,1886.04,1886.52,1887.01,1887.49,1887.97,1888.45,1888.93,1889.42,1889.9,1890.38,1890.86,1891.34,1891.83,1892.31,1892.79,1893.27,1893.76,1894.24,1894.72,1895.2,1895.68,1896.16,1896.65,1897.13,1897.61,1898.09,1898.58,1899.06,1899.54,1900.02,1900.5,1900.99,1901.47,1901.95,1902.43,1902.91,1903.4,1903.88,1904.36,1904.84,1905.33,1905.81,1906.29,1906.77,1907.25,1907.74,1908.22,1908.7,1909.18,1909.66,1910.15,1910.63,1911.11,1911.59,1912.08,1912.56,1913.04,1913.52,1914,1914.49,1914.97,1915.45,1915.93,1916.41,1916.9,1917.38,1917.86,1918.34,1918.83,1919.31,1919.79,1920.27,1920.75,1921.23,1921.72,1922.2,1922.68,1923.16,1923.65,1924.13,1924.61,1925.09,1925.57,1926.06,1926.54,1927.02,1927.5,1927.98,1928.47,1928.95,1929.43,1929.91,1930.4,1930.88,1931.36,1931.84,1932.32,1932.81,1933.29,1933.77,1934.25,1934.73,1935.22,1935.7,1936.18,1936.66,1937.14,1937.63,1938.11,1938.59,1939.07,1939.56,1940.04,1940.52,1941,1941.48,1941.97,1942.45,1942.93,1943.41,1943.89,1944.38,1944.86,1945.34,1945.82,1946.31,1946.79,1947.27,1947.75,1948.23,1948.72,1949.2,1949.68,1950.16,1950.64,1951.13,1951.61,1952.09,1952.57,1953.06,1953.54,1954.02,1954.5,1954.98,1955.47,1955.95,1956.43,1956.91,1957.39,1957.88,1958.36,1958.84,1959.32,1959.81,1960.29,1960.77,1961.25,1961.73,1962.21,1962.7,1963.18,1963.66,1964.14,1964.63,1965.11,1965.59,1966.07,1966.55,1967.04,1967.52,1968,1968.48,1968.96,1969.45,1969.93,1970.41,1970.89,1971.38,1971.86,1972.34,1972.82,1973.3,1973.79,1974.27,1974.75,1975.23,1975.71,1976.2,1976.68,1977.16,1977.64,1978.12,1978.61,1979.09,1979.57,1980.05,1980.54,1981.02,1981.5,1981.98,1982.46,1982.95,1983.43,1983.91,1984.39,1984.88,1985.36,1985.84,1986.32,1986.8,1987.29,1987.77,1988.25,1988.73,1989.21,1989.7,1990.18,1990.66,1991.14,1991.62,1992.11,1992.59,1993.07,1993.55,1994.04,1994.52,1995,1995.48,1995.96,1996.45,1996.93,1997.41,1997.89,1998.37,1998.86,1999.34,1999.82,2000.3,2000.79,2001.27,2001.75,2002.23,2002.71,2003.19,2003.68,2004.16,2004.64,2005.12,2005.61,2006.09,2006.57,2007.05,2007.53,2008.02,2008.5,2008.98,2009.46,2009.94,2010.43,2010.91,2011.39,2011.87,2012.36,2012.84,2013.32,2013.8,2014.28,2014.77,2015.25,2015.73,2016.21,2016.69,2017.18,2017.66,2018.14,2018.62,2019.11,2019.59,2020.07,2020.55,2021.03,2021.52,2022,2022.48,2022.96,2023.44,2023.93,2024.41,2024.89,2025.37,2025.86,2026.34,2026.82,2027.3,2027.78,2028.27,2028.75,2029.23,2029.71,2030.19,2030.68,2031.16,2031.64,2032.12,2032.6,2033.09,2033.57,2034.05,2034.53,2035.02,2035.5,2035.98,2036.46,2036.94,2037.43,2037.91,2038.39,2038.87,2039.35,2039.84,2040.32,2040.8,2041.28,2042.25,2042.73,2043.21,2043.69,2044.17,2044.66,2045.14,2045.62,2046.1,2046.59,2047.07,2047.55,2048.03,2048.51,2049,2049.48,2049.96,2050.44,2050.93,2051.41,2051.89,2052.37,2052.85,2053.34,2053.82,2054.3,2054.78,2055.26,2055.75,2056.23,2056.71,2057.19,2057.67,2058.16,2058.64,2059.12,2059.6,2060.08,2060.57,2061.05,2061.53,2062.01,2062.5,2062.98,2063.46,2063.94,2064.42,2064.91,2065.39,2065.87,2066.35,2066.84,2067.32,2067.8,2068.28,2068.76,2069.24,2069.73,2070.21,2070.69,2071.17,2071.66,2072.14,2072.62,2073.1,2073.58,2074.07,2074.55,2075.03,2075.51,2076,2076.48,2076.96,2077.44,2077.92,2078.41,2078.89,2079.37,2079.85,2080.33,2080.82,2081.3,2081.78,2082.26,2082.74,2083.23,2083.71,2084.19,2084.67,2085.16,2085.64,2086.12,2086.6,2087.08,2087.57,2088.05,2088.53,2089.01,2089.49,2089.98,2090.46,2090.94,2091.42,2091.91,2092.39,2092.87,2093.35,2093.83,2094.32,2094.8,2095.28,2095.76,2096.24,2096.73,2097.21,2097.69,2098.17,2098.65,2099.14,2099.62,3100.01,3100.49,3100.98,3101.46,3101.94,3102.42,3102.9,3103.39,3103.87,3104.35,3104.83,3105.31,3105.8,3106.28,3106.76,3107.24,3107.72,3108.21,3108.69,3109.17,3109.65,3110.14,3110.62,3111.1,3111.58,3112.06,3112.55,3113.03,3113.51,3113.99,3114.96,3115.44,3115.92,3116.4,3116.89,3117.37,3117.85,3118.33,3118.81,3119.3,3119.78,3120.26,3120.74,3121.22,3121.71,3122.19,3122.67,3123.15,3123.64,3124.12,3124.6,3125.08,3125.56,3126.04,3126.53,3127.01,3127.49,3127.97,3128.46,3128.94,3129.42,3129.9,3130.38,3130.87,3131.35,3131.83,3132.31,3132.8,3133.28,3133.76,3134.24,3134.72,3135.21,3135.69,3136.17,3136.65,3137.13,3137.62,3138.1,3138.58,3139.06,3139.54,3140.03,3140.51,3140.99,3141.47,3141.96,3142.44,3142.92,3143.4,3143.88,3144.37,3144.85,3145.33,3145.81,3146.29,3146.78,3147.26,3147.74,3148.22,3148.7,3149.19,3149.67,3150.15,3150.63,3151.11,3151.6,3152.08,3152.56,3153.04,3153.53,3154.01,3154.49,3154.97,3155.94,3156.42,3156.9,3157.38,3157.86,3158.35,3158.83,3159.31,3159.79,3160.28,3160.76,3161.24,3161.72,3162.2,3162.69,3163.17,3163.65,3164.13,3164.61,3165.1,3165.58,3166.06,3166.54,3167.02,3167.51,3167.99,3168.47,3168.95,3169.44,3169.92,3170.4,3170.88,3171.36,3171.85,3172.33,3172.81,3173.29,3173.78,3174.26,3174.74,3175.22,3175.7,3176.67,3177.15,3177.63,3178.11,3178.6,3179.08,3179.56,3180.04,3180.52,3181.01,3181.49,3181.97,3182.45,3182.94,3183.42,3183.9,3184.38,3184.86,3185.35,3185.83,3186.31,3186.79,3187.27,3187.76,3188.24,3188.72,3189.2,3189.68,3190.17,3190.65,3191.13,3191.61,3192.09,3192.58,3193.06,3193.54,3194.02,3194.51,3194.99,3195.47,3195.95,3196.92,3197.4,3197.88,3198.36,3198.84,3199.33,3199.81,3200.29,3200.77,3201.26,3201.74,3202.22,3202.7,3203.18,3203.67,3204.15,3204.63,3205.11,3205.59,3206.08,3206.56,3207.04,3207.52,3208,3208.49,3208.97,3209.45,3209.93,3210.42,3210.9,3211.38,3211.86,3212.34,3212.83,3213.31,3213.79,3214.27,3214.76,3215.24,3215.72,3216.2,3216.68,3217.65,3218.13,3218.61,3219.09,3219.58,3220.06,3220.54,3221.02,3221.5,3221.99,3222.47,3222.95,3223.43,3223.92,3224.4,3224.88,3225.36,3225.84,3226.81,3227.29,3227.77,3228.25,3228.74,3229.22,3229.7,3230.18,3230.66,3231.15,3231.63,3232.11,3232.59,3233.07,3233.56,3234.04,3234.52,3235,3235.49,3235.97,3236.45,3236.93,3237.9,3238.38,3238.86,3239.34,3239.82,3240.31,3240.79,3241.27,3241.75,3242.24,3242.72,3243.2,3243.68,3244.16,3244.65,3245.13,3245.61,3246.09,3246.57,3247.06,3247.54,3248.02,3248.5,3248.99,3249.47,3249.95,3250.43,3250.91,3251.4,3251.88,3252.36,3252.84,3253.32,3253.81,3254.29,3254.77,3255.25,3255.74,3256.22,3256.7,3257.18,3257.66,3258.63,3259.11,3259.59,3260.07,3260.56,3261.04,3261.52,3262,3262.48,3262.97,3263.45,3263.93,3264.41,3264.9,3265.38,3265.86,3266.34,3266.82,3267.79,3268.27,3268.75,3269.23,3269.72,3270.2,3270.68,3271.16,3271.64,3272.13,3272.61,3273.09,3273.57,3274.05,3274.54,3275.02,3275.5,3275.98,3276.47,3276.95,3277.43,3277.91,3278.39,3278.88,3279.36,3279.84,3280.32,3280.8,3281.29,3281.77,3282.25,3282.73,3283.22,3283.7,3284.18,3284.66,3285.14,3285.63,3286.11,3286.59,3287.07,3287.55,3288.04,3288.52,3289,3289.48,3289.97,3290.45,3290.93,3291.41,3291.89,3292.38,3292.86,3293.34,3293.82,3294.3,3294.79,3295.27,3295.75,3296.23,3296.72,3297.2,3297.68,3298.16,3298.64,3299.12,3299.61,3300.09,3300.57,3301.05,3301.54,3302.02,3302.5,3302.98,3303.46,3303.95,3304.43,3304.91,3305.39,3305.88,3306.36,3306.84,3307.32,3307.8,3308.77,3309.25,3309.73,3310.21,3310.7,3311.18,3311.66,3312.14,3312.62,3313.11,3313.59,3314.07,3314.55,3315.03,3315.52,3316,3316.48,3316.96,3317.45,3317.93,3318.41,3318.89,3319.37,3319.86,3320.34,3320.82,3321.3,3321.78,3322.27,3322.75,3323.23,3323.71,3324.2,3324.68,3325.16,3325.64,3326.12,3326.61,3327.09,3327.57,3328.05,3328.53,3329.02,3329.5,3329.98,3330.46,3330.95,3331.43,3331.91,3332.39,3332.87,3333.36,3333.84,3334.32,3334.8,3335.28,3335.77,3336.25,3336.73,3337.21,3337.7,3338.18,3338.66,3339.14,3339.62,3340.1,3340.59,3341.07,3341.55,3342.03,3342.52,3343,3343.48,3343.96,3344.44,3344.93,3345.41,3345.89,3346.37,3346.86,3347.34,3347.82,3348.3,3348.78,3349.75,3350.23,3350.71,3351.19,3351.68,3352.16,3352.64,3353.12,3353.6,3354.09,3354.57,3355.05,3355.53,3356.01,3356.5,3356.98,3357.46,3357.94,3358.43,3358.91,3359.39,3359.87,3360.35,3360.84,3361.32,3361.8,3362.28,3362.76,3363.25,3363.73,3364.21,3364.69,3365.18,3365.66,3366.14,3366.62,3367.1,3367.59,3368.07,3368.55,3369.03,3369.51,3370,3370.48,3370.96,3371.44,3371.93,3372.41,3372.89,3373.37,3373.85,3374.34,3374.82,3375.3,3375.78,3376.26,3376.75,3377.23,3377.71,3378.19,3378.68,3379.16,3379.64,3380.12,3380.6,3381.08,3381.57,3382.05,3382.53,3383.01,3383.5,3383.98,3384.46,3384.94,3385.42,3385.91,3386.39,3386.87,3387.35,3387.84,3388.32,3388.8,3389.28,3389.76,3390.73,3391.21,3391.69,3392.17,3392.66,3393.14,3393.62,3394.1,3394.58,3395.07,3395.55,3396.03,3396.51,3397,3397.48,3397.96,3398.44,3398.92,3399.41,3399.89,3400.37,3400.85,3401.33,3401.82,3402.3,3402.78,3403.26,3403.74,3404.23,3404.71,3405.19,3405.67,3406.16,3406.64,3407.12,3407.6,3408.08,3408.57,3409.05,3409.53,3410.01,3410.49,3410.98,3411.46,3411.94,3412.42,3412.91,3413.39,3413.87,3414.35,3414.83,3415.32,3415.8,3416.28,3416.76,3417.24,3417.73,3418.21,3418.69,3419.17,3419.65,3420.14,3420.62,3421.1,3421.58,3422.06,3422.55,3423.03,3423.51,3423.99,3424.48,3424.96,3425.44,3425.92,3426.4,3426.89,3427.37,3427.85,3428.33,3428.82,3429.3,3429.78,3430.26,3430.74,3431.22,3431.71,3432.19,3432.67,3433.15,3433.64,3434.12,3434.6,3435.08,3435.56,3436.05,3436.53,3437.01,3437.49,3437.98,3438.46,3438.94,3439.42,3439.9,3440.39,3440.87,3441.35,3441.83,3442.31,3442.8,3443.28,3443.76,3444.24,3444.72,3445.21,3445.69,3446.17,3446.65,3447.14,3447.62,3448.1,3448.58,3449.06,3449.55,3450.03,3450.51,3450.99,3451.47,3451.96,3452.44,3452.92,3453.4,3453.89,3454.37,3454.85,3455.33,3455.81,3456.3,3456.78,3457.26,3457.74,3458.22,3458.71,3459.19,3459.67,3460.15,3460.63,3461.12,3461.6,3462.08,3462.56,3463.04,3463.53,3464.01,3464.49,3464.97,3465.46,3465.94,3466.42,3466.9,3467.38,3467.87,3468.35,3468.83,3469.31,3469.79,3470.28,3470.76,3471.24,3471.72,3472.2,3472.69,3473.17,3473.65,3474.13,3474.62,3475.1,3475.58,3476.06,3476.54,3477.03,3477.51,3477.99,3478.47,3478.96,3479.44,3479.92,3480.4,3480.88,3481.36,3481.85,3482.33,3482.81,3483.29,3483.78,3484.26,3484.74,3485.22,3485.7,3486.19,3486.67,3487.15,3487.63,3488.11,3488.6,3489.08,3489.56,3490.04,3490.53,3491.01,3491.49,3491.97,3492.45,3492.94,3493.42,3493.9,3494.38,3494.86,3495.35,3495.83,3496.31,3496.79,3497.28,3497.76,3498.24,3498.72,3499.2,3499.69,3500.17,3500.65,3501.13,3501.61,3502.1,3502.58,3503.06,3503.54,3504.02,3504.51,3504.99,3505.47,3505.95,3506.44,3506.92,3507.4,3507.88,3508.36,3508.85,3509.33,3509.81,3510.29,3510.77,3511.26,3511.74,3512.22,3512.7,3513.18,3513.67,3514.15,3514.63,3515.11,3515.6,3516.08,3516.56,3517.04,3517.52,3518.01,3518.49,3518.97,3519.45,3519.94,3520.42,3520.9,3521.38,3521.86,3522.34,3522.83,3523.31,3523.79,3524.27,3524.76,3525.24,3525.72,3526.2,3526.68,3527.17,3527.65,3528.13,3528.61,3529.09,3529.58,3530.06,3530.54,3531.02,3531.5,3531.99,3532.47,3532.95,3533.43,3533.92,3534.4,3534.88,3535.36,3535.84,3536.33,3536.81,3537.29,3537.77,3538.26,3538.74,3539.22,3539.7,3540.18,3540.67,3541.15,3541.63,3542.11,3542.59,3543.08,3543.56,3544.04,3544.52,3545,3545.49,3545.97,3546.45,3546.93,3547.42,3547.9,3548.38,3548.86,3549.34,3549.83,3550.31,3550.79,3551.27,3551.75,3552.24,3552.72,3553.2,3553.68,3554.16,3554.65,3555.13,3555.61,3556.09,3557.06,3557.54,3558.02,3558.5,3558.99,3559.47,3559.95,3560.43,3560.92,3561.4,3561.88,3562.36,3562.84,3563.32,3563.81,3564.29,3564.77,3565.25,3565.74,3566.22,3566.7,3567.18,3567.66,3568.15,3568.63,3569.11,3569.59,3570.07,3570.56,3571.04,3571.52,3572,3572.49,3572.97,3573.45,3573.93,3574.41,3574.9,3575.38,3575.86,3576.34,3576.82,3577.31,3577.79,3578.27,3578.75,3579.24,3579.72,3580.2,3580.68,3581.16,3581.65,3582.13,3582.61,3583.09,3583.57,3584.06,3584.54,3585.02,3585.5,3585.99,3586.47,3586.95,3587.43,3587.91,3588.4,3588.88,3589.36,3589.84,3590.32,3590.81,3591.29,3591.77,3592.25,3592.73,3593.22,3593.7,3594.18,3594.66,3595.14,3595.63,3596.11,3596.59,3597.07,3598.04,3598.52,3599,3599.48,3599.97,3600.45,3600.93,3601.41,3601.9,3602.38,3602.86,3603.34,3603.82,3604.3,3604.79,3605.27,3605.75,3606.23,3606.72,3607.2,3607.68,3608.16,3608.64,3609.13,3609.61,3610.09,3610.57,3611.05,3611.54,3612.02,3612.5,3612.98,3613.47,3613.95,3614.43,3614.91,3615.39,3615.88,3616.36,3616.84,3617.32,3617.8,3618.29,3618.77,3619.25,3619.73,3620.22,3620.7,3621.18,3621.66,3622.14,3622.62,3623.11,3623.59,3624.07,3624.55,3625.04,3625.52,3626,3626.48,3626.97,3627.45,3627.93,3628.41,3628.89,3629.38,3629.86,3630.34,3630.82,3631.3,3631.79,3632.27,3632.75,3633.23,3633.71,3634.2,3634.68,3635.16,3635.64,3636.12,3636.61,3637.09,3637.57,3638.05,3639.02,3639.5,3639.98,3640.46,3640.95,3641.43,3641.91,3642.39,3642.88,3643.36,3643.84,3644.32,3644.8,3645.28,3645.77,3646.25,3646.73,3647.21,3647.7,3648.18,3648.66,3649.14,3649.62,3650.11,3650.59,3651.07,3651.55,3652.03,3652.52,3653,3653.48,3653.96,3654.45,3654.93,3655.41,3655.89,3656.37,3656.86,3657.34,3657.82,3658.3,3658.78,3659.27,3659.75,3660.23,3660.71,3661.2,3661.68,3662.16,3662.64,3663.12,3663.6,3664.09,3664.57,3665.05,3665.53,3666.02,3666.5,3666.98,3667.46,3667.95,3668.43,3668.91,3669.39,3669.87,3670.36,3670.84,3671.32,3671.8,3672.28,3672.77,3673.25,3673.73,3674.21,3674.69,3675.18,3675.66,3676.14,3676.62,3677.1,3677.59,3678.07,3678.55,3679.03,3680,3680.48,3680.96,3681.44,3681.93,3682.41,3682.89,3683.37,3683.85,3684.34,3684.82,3685.3,3685.78,3686.26,3686.75,3687.23,3687.71,3688.19,3688.68,3689.16,3689.64,3690.12,3690.6,3691.09,3691.57,3692.05,3692.53,3693.01,3693.5,3693.98,3694.46,3694.94,3695.43,3695.91,3696.39,3696.87,3697.35,3697.84,3698.32,3698.8,3699.28,3699.76
