3.996747e+002,0.000000e+000
4.001569e+002,1.007735e-002
4.006390e+002,1.107479e-002
4.011211e+002,1.116448e-002
4.016032e+002,1.143850e-002
4.020853e+002,1.133558e-002
4.025674e+002,1.129005e-002
4.030496e+002,1.101374e-002
4.035317e+002,1.081550e-002
4.040138e+002,1.053486e-002
4.044959e+002,1.040122e-002
4.049780e+002,1.028528e-002
4.054601e+002,1.033344e-002
4.059423e+002,1.040528e-002
4.064244e+002,1.058965e-002
4.069065e+002,1.074457e-002
4.073886e+002,1.093899e-002
4.078707e+002,1.104931e-002
4.083528e+002,1.114801e-002
4.088350e+002,1.113577e-002
4.093171e+002,1.110214e-002
4.097992e+002,1.100125e-002
4.102813e+002,1.094978e-002
4.107634e+002,1.088304e-002
4.112455e+002,1.089170e-002
4.117277e+002,1.093829e-002
4.122098e+002,1.107723e-002
4.126919e+002,1.122824e-002
4.131740e+002,1.140360e-002
4.136561e+002,1.153739e-002
4.141382e+002,1.166787e-002
4.146204e+002,1.172529e-002
4.151025e+002,1.177061e-002
4.155846e+002,1.178594e-002
4.160667e+002,1.184448e-002
4.165488e+002,1.191705e-002
4.170309e+002,1.204940e-002
4.175131e+002,1.220702e-002
4.179952e+002,1.239844e-002
4.184773e+002,1.258445e-002
4.189594e+002,1.274490e-002
4.194415e+002,1.285479e-002
4.199236e+002,1.294141e-002
4.204058e+002,1.295601e-002
4.208879e+002,1.295180e-002
4.213700e+002,1.290752e-002
4.218521e+002,1.289885e-002
4.223342e+002,1.287350e-002
4.228163e+002,1.288349e-002
4.232985e+002,1.290379e-002
4.237806e+002,1.297928e-002
4.242627e+002,1.305006e-002
4.247448e+002,1.314096e-002
4.252269e+002,1.321394e-002
4.257090e+002,1.328983e-002
4.261912e+002,1.332283e-002
4.266733e+002,1.336518e-002
4.271554e+002,1.339319e-002
4.276375e+002,1.344222e-002
4.281196e+002,1.348810e-002
4.286017e+002,1.356346e-002
4.290839e+002,1.363368e-002
4.295660e+002,1.372881e-002
4.300481e+002,1.380448e-002
4.305302e+002,1.391048e-002
4.310123e+002,1.399622e-002
4.314944e+002,1.408891e-002
4.319766e+002,1.415725e-002
4.324587e+002,1.421635e-002
4.329408e+002,1.423491e-002
4.334229e+002,1.423199e-002
4.339050e+002,1.418848e-002
4.343871e+002,1.413781e-002
4.348693e+002,1.406957e-002
4.353514e+002,1.402154e-002
4.358335e+002,1.397837e-002
4.363156e+002,1.395856e-002
4.367977e+002,1.393748e-002
4.372798e+002,1.393767e-002
4.377620e+002,1.393138e-002
4.382441e+002,1.395189e-002
4.387262e+002,1.396018e-002
4.392083e+002,1.398264e-002
4.396904e+002,1.400314e-002
4.401725e+002,1.404413e-002
4.406547e+002,1.407477e-002
4.411368e+002,1.411922e-002
4.416189e+002,1.414361e-002
4.421010e+002,1.417782e-002
4.425831e+002,1.420037e-002
4.430652e+002,1.423481e-002
4.435474e+002,1.427301e-002
4.440295e+002,1.434023e-002
4.445116e+002,1.436685e-002
4.449937e+002,1.442003e-002
4.454758e+002,1.447669e-002
4.459579e+002,1.450917e-002
4.464401e+002,1.453304e-002
4.469222e+002,1.455533e-002
4.474043e+002,1.456514e-002
4.478864e+002,1.458136e-002
4.483685e+002,1.461981e-002
4.488506e+002,1.466924e-002
4.493328e+002,1.475076e-002
4.498149e+002,1.489986e-002
4.502970e+002,1.506955e-002
4.507791e+002,1.524792e-002
4.512612e+002,1.541759e-002
4.517433e+002,1.556327e-002
4.522255e+002,1.565402e-002
4.527076e+002,1.570533e-002
4.531897e+002,1.571979e-002
4.536718e+002,1.571854e-002
4.541539e+002,1.570603e-002
4.546360e+002,1.571364e-002
4.551182e+002,1.573215e-002
4.556003e+002,1.577760e-002
4.560824e+002,1.583003e-002
4.565645e+002,1.590220e-002
4.570466e+002,1.598565e-002
4.575287e+002,1.609495e-002
4.580109e+002,1.621375e-002
4.584930e+002,1.635651e-002
4.589751e+002,1.651042e-002
4.594572e+002,1.671077e-002
4.599393e+002,1.687481e-002
4.604214e+002,1.705463e-002
4.609036e+002,1.721345e-002
4.613857e+002,1.736100e-002
4.618678e+002,1.747942e-002
4.623499e+002,1.758444e-002
4.628320e+002,1.768488e-002
4.633141e+002,1.779079e-002
4.637963e+002,1.788714e-002
4.642784e+002,1.799670e-002
4.647605e+002,1.809925e-002
4.652426e+002,1.821803e-002
4.657247e+002,1.832378e-002
4.662068e+002,1.843911e-002
4.666890e+002,1.855300e-002
4.671711e+002,1.868016e-002
4.676532e+002,1.880069e-002
4.681353e+002,1.892121e-002
4.686174e+002,1.902264e-002
4.690995e+002,1.911717e-002
4.695817e+002,1.918000e-002
4.700638e+002,1.922500e-002
4.705459e+002,1.923980e-002
4.710280e+002,1.921071e-002
4.715101e+002,1.918094e-002
4.719922e+002,1.913650e-002
4.724744e+002,1.907446e-002
4.729565e+002,1.903279e-002
4.734386e+002,1.896321e-002
4.739207e+002,1.889565e-002
4.744028e+002,1.881315e-002
4.748849e+002,1.871414e-002
4.753671e+002,1.862591e-002
4.758492e+002,1.854194e-002
4.763313e+002,1.845551e-002
4.768134e+002,1.836427e-002
4.772955e+002,1.826004e-002
4.777776e+002,1.816402e-002
4.782598e+002,1.810360e-002
4.787419e+002,1.806548e-002
4.792240e+002,1.803505e-002
4.797061e+002,1.801920e-002
4.801882e+002,1.801589e-002
4.806703e+002,1.798185e-002
4.811525e+002,1.791699e-002
4.816346e+002,1.782791e-002
4.821167e+002,1.771479e-002
4.825988e+002,1.759242e-002
4.830809e+002,1.745655e-002
4.835630e+002,1.733326e-002
4.840452e+002,1.721459e-002
4.845273e+002,1.712064e-002
4.850094e+002,1.702017e-002
4.854915e+002,1.691835e-002
4.859736e+002,1.680956e-002
4.864557e+002,1.672559e-002
4.869379e+002,1.664978e-002
4.874200e+002,1.656765e-002
4.879021e+002,1.650837e-002
4.883842e+002,1.647700e-002
4.888663e+002,1.645450e-002
4.893484e+002,1.644006e-002
4.898306e+002,1.642897e-002
4.903127e+002,1.642377e-002
4.907948e+002,1.640189e-002
4.912769e+002,1.636259e-002
4.917590e+002,1.630670e-002
4.922411e+002,1.625250e-002
4.927233e+002,1.615012e-002
4.932054e+002,1.607199e-002
4.936875e+002,1.598054e-002
4.941696e+002,1.594774e-002
4.946517e+002,1.593000e-002
4.951339e+002,1.593072e-002
4.956160e+002,1.596440e-002
4.960981e+002,1.602303e-002
4.965802e+002,1.608537e-002
4.970623e+002,1.612576e-002
4.975444e+002,1.615860e-002
4.980266e+002,1.617940e-002
4.985087e+002,1.619424e-002
4.989908e+002,1.617556e-002
4.994729e+002,1.612401e-002
4.999550e+002,1.609361e-002
5.004371e+002,1.608462e-002
5.009193e+002,1.609002e-002
5.014014e+002,1.611699e-002
5.018835e+002,1.617045e-002
5.023656e+002,1.623315e-002
5.028477e+002,1.630543e-002
5.033299e+002,1.637620e-002
5.038120e+002,1.643522e-002
5.042941e+002,1.648676e-002
5.047762e+002,1.653926e-002
5.052583e+002,1.658615e-002
5.057404e+002,1.662506e-002
5.062226e+002,1.668149e-002
5.067047e+002,1.674356e-002
5.071868e+002,1.679270e-002
5.076689e+002,1.685812e-002
5.081510e+002,1.691951e-002
5.086331e+002,1.697150e-002
5.091153e+002,1.698428e-002
5.095974e+002,1.700333e-002
5.100795e+002,1.705111e-002
5.105616e+002,1.707901e-002
5.110437e+002,1.708311e-002
5.115258e+002,1.712467e-002
5.120079e+002,1.717317e-002
5.124901e+002,1.723863e-002
5.129722e+002,1.731021e-002
5.134543e+002,1.737807e-002
5.139364e+002,1.744400e-002
5.144185e+002,1.751746e-002
5.149006e+002,1.759490e-002
5.153828e+002,1.768720e-002
5.158649e+002,1.778966e-002
5.163470e+002,1.788005e-002
5.168291e+002,1.797868e-002
5.173112e+002,1.809265e-002
5.177933e+002,1.816268e-002
5.182755e+002,1.824196e-002
5.187576e+002,1.829286e-002
5.192397e+002,1.832070e-002
5.197218e+002,1.833711e-002
5.202039e+002,1.835691e-002
5.206860e+002,1.838026e-002
5.211682e+002,1.841592e-002
5.216503e+002,1.845724e-002
5.221324e+002,1.850508e-002
5.226145e+002,1.855751e-002
5.230966e+002,1.858317e-002
5.235787e+002,1.860302e-002
5.240609e+002,1.864010e-002
5.245430e+002,1.868118e-002
5.250251e+002,1.872137e-002
5.255072e+002,1.877384e-002
5.259893e+002,1.881593e-002
5.264714e+002,1.885093e-002
5.269536e+002,1.889767e-002
5.274357e+002,1.896300e-002
5.279178e+002,1.902194e-002
5.283999e+002,1.905731e-002
5.288821e+002,1.909159e-002
5.293641e+002,1.912013e-002
5.298463e+002,1.915285e-002
5.303284e+002,1.918353e-002
5.308105e+002,1.921960e-002
5.312926e+002,1.925183e-002
5.317748e+002,1.928492e-002
5.322568e+002,1.930890e-002
5.327390e+002,1.932980e-002
5.332211e+002,1.934033e-002
5.337032e+002,1.934853e-002
5.341853e+002,1.934892e-002
5.346675e+002,1.934990e-002
5.351495e+002,1.934339e-002
5.356317e+002,1.933453e-002
